,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
10,-314.99788284171495,128.7146288313576,-28.922724449307974,30.834257643072522,-8.99101453833811,7.9901770753820776,-9.850891209547191,1.432924638875527,-8.979048297214671,6.066537311096014,-3.3029553478588634,7.613113871159155,3.8017592635697697,2.924840551100826,1.8226643687346238,5.187848249039032,1.075573617441002,0.1432494730524117,-4.53626862706778,-2.3208246938152977,2.1598557167360896e+36,0.087890625,0.08621732707366589,0.029102150055736974,0.0263671875,0.1982421875,1529.0432613551925,1497.3690865419837,285.9101412234169,740.0599240013379,2433.3672769794457,2950.048828125,2868.5790449173433,587.5977060945792,1238.1591796875,5006.4697265625,103.359375,0.5447947151212422,0.06898604825856046,0.09486260557991003,0.20930786205292737,0.23792517923329531,-3.259690898562295e-15,1.0,0.21024584111941919,0.21831963211113953,0.3021999786003401,0.3191140571188225,0.3230175332627514,0.3087465909003145,0.2282782027179766,0.13997844709137272,0.13271201103664804,0.2727573046837295,0.3313721087763781,0.24614938294586078,733.0,1233.221435546875,1228.2879638671875,201.02420043945312,334.326904296875,1863.0609130859375,classical
11,-385.3195824023987,177.19076924449064,-9.319132990300032,24.381720936598196,5.818262827316245,-4.568686755320048,-6.349385104674255,-6.972950630013233,-4.13438285566402,3.8622362406095365,-0.33556676814788994,-0.9247469714402686,-3.6460734873098,-2.0907285065373955,3.6484757831315346,0.7111422370932857,-1.2347898484283328,-0.7390161970161937,2.8186466729729567,1.5470501451724574,3.719694298282814e+32,0.05615234375,0.06075721734822119,0.019877785226803172,0.02001953125,0.15625,882.0335554434956,950.2545384089235,283.4969967469718,577.5398934285598,2358.3168439839123,1571.923828125,1697.3842966031032,645.1287627940843,710.595703125,4112.841796875,151.99908088235293,0.6817751748740509,0.07420933235024597,0.12239749563898053,0.26581940616751804,0.2993895109346321,-3.180447111904127e-15,1.0,0.4212716504723968,0.3502890426363545,0.26467196554912126,0.19791288033005475,0.15035722437781252,0.16625222590137287,0.18761496460161023,0.25695445301723735,0.23098775013226158,0.11831214234550527,0.12040879269459016,0.26295465796683193,733.0,1246.1005859375,1232.7725830078125,209.79617309570312,594.765869140625,1786.8834228515625,classical
12,-362.71931113188884,143.92415578289794,-19.001180452110823,30.640107620489268,1.039317918280249,0.2538720007996919,-7.97490226658502,-3.863739502412352,-8.91307913656289,3.2661596769640173,-4.428277785817131,3.6454786672997566,4.923276712581129,3.256282462995975,6.359517811037583,6.078780444655708,3.8432032634537667,-0.2599836573165038,1.1669888034711673,1.805842398270444,5.307925832019627e+35,0.060546875,0.06596252960653519,0.02718732348535051,0.0009765625,0.18115234375,1106.24642776842,1180.3834446153685,351.6488413160225,449.7462945023383,2424.570159405503,2088.720703125,2154.494396661108,740.153610766148,441.4306640625,4198.974609375,123.046875,0.7170166036946816,0.08405747852539824,0.12474817531900856,0.27770627725018454,0.31225653666818326,-3.464366390920631e-15,1.0,0.44279892644958485,0.3295250528144212,0.14975972839837826,0.13791584384323816,0.2815927982027793,0.3232337297793155,0.2258182841120928,0.16520910350792328,0.1704126495832017,0.1877936456009544,0.16658405212865435,0.2576699040889194,767.0,1170.4599609375,1172.2755126953125,228.49391174316406,597.1036987304688,2057.802734375,classical
13,-343.10764603181894,140.1201918940316,-20.924882855928534,32.3243786647531,-3.684862566199678,2.9390780345149947,-10.673026067468003,0.3100765647216822,-5.799783612051811,7.684966074344513,-3.6724326566996695,2.557328767254977,-3.4927507945018137,-2.236847199518848,-0.8242516716797194,0.8820092933295517,0.46646444225560507,0.9382798902580866,1.8676288222854454,-0.6346753380452346,1.4967040807037535e+36,0.07568359375,0.08087606643948182,0.03173984104227356,0.02734375,0.19189453125,1313.6134022310682,1387.961803226556,466.4421286477042,545.6087385100593,2790.893477287177,2519.384765625,2598.38147794011,869.4935926018827,796.728515625,5404.833984375,129.19921875,0.5183057186015788,0.07792445177413389,0.09555805005343071,0.21229450924604287,0.24534102366318983,-3.3497501422909728e-15,1.0,0.2922668613957991,0.3141092658900165,0.3051338486885791,0.2079822084541309,0.14084564681588957,0.14345694253335164,0.27343706238841164,0.36121261327034493,0.297854323153582,0.15894587744365885,0.11333957899868469,0.2041042754685678,795.0,1263.635986328125,1247.7337646484375,181.34007263183594,653.308837890625,1726.268310546875,classical
14,-324.59887783042535,147.82327891429267,-31.917371969939655,27.392124432230236,-4.489181744045665,-4.173313240076658,-12.580123291852365,-5.148221193057138,-7.733167043985636,0.8268699789099766,-8.188446500166906,-0.8406910176247343,0.9933264933856922,3.6642779415008477,6.218794536831626,4.725957188439546,-0.025019800156559142,-2.3285943613964695,2.2291934942976,-0.5623909889608917,4.548545523475037e+34,0.0625,0.06845076251933488,0.022364032329420296,0.02783203125,0.15869140625,1206.8729824280897,1279.4349030215258,313.8430006846414,680.6367155575804,2222.0060919498756,2282.51953125,2388.986482199826,621.449917916457,1173.5595703125,4295.8740234375,143.5546875,0.5811368515857009,0.07117695674966971,0.10904720798973383,0.24469891388435372,0.28181826800649235,-3.0428620559382766e-15,1.0,0.3640620504053517,0.36284606304596023,0.34975787593291263,0.23331941116384014,0.12222850670325212,0.08375012135660972,0.2040654378602484,0.27430965747962727,0.22201589890328116,0.16740453250237272,0.1647264445551563,0.28233388865680464,853.0,1267.303955078125,1274.5338134765625,189.91220092773438,691.04248046875,1851.383544921875,classical
15,-449.53580105676025,124.97040857871873,-19.8600307449493,27.523100465120176,-5.7642215449588114,2.196794154413844,-6.5861928560608645,10.584361846949108,3.346990568147072,14.380150270304474,1.980477228175803,5.2539532607428265,4.419660184805061,5.054967494511296,7.167723816985938,6.186134664974452,7.161441119601346,3.8408339497786965,2.599431977231478,4.933313658474221,2.4164306419385677e+35,0.0751953125,0.07571871374709976,0.025267684465738547,0.005859375,0.17431640625,1290.442931002971,1371.28085849806,334.0027298935477,621.335373155365,2591.392368688773,2637.8173828125,2619.689856438515,783.1247916442928,990.52734375,5221.8017578125,123.046875,0.7909251081629353,0.07726948040713037,0.139363348460515,0.3002715898961527,0.3323405413660983,-3.316220049863174e-15,1.0,0.29573056385099594,0.2218693593643292,0.20788697248110113,0.24541971583891975,0.29561394742387986,0.2565251700288239,0.2817259446923673,0.29704334586636055,0.24352711669283955,0.2338483021626569,0.21014073082764995,0.19477944672194797,975.0,1342.068115234375,1344.2138671875,191.4554901123047,571.13623046875,1955.2373046875,classical
16,-482.5862285628537,154.87568213426732,-5.046085136502155,29.736520768911674,-1.8723476633638878,8.219618070396628,-4.781974376047081,9.64819982478333,-3.344435120964919,4.544591239898554,-10.096140849247957,-0.6560249366105966,-2.455115215546097,-0.16506372903253183,1.8638194406238706,3.4826064752332146,3.388221375080284,1.1157240321722024,1.2768746302026577,-0.661828154358289,3.521782636551654e+32,0.041015625,0.04765745843000773,0.020514094978479974,0.00927734375,0.13916015625,995.132196548777,1054.5457141605525,296.59125600051607,556.6401129605198,2272.523902407304,1798.0224609375,1947.0645346940255,741.446318409779,645.99609375,5232.568359375,99.38401442307692,0.610733951688751,0.0840984223710066,0.10616087964287252,0.23865125907750137,0.27564884218773633,-3.4903970632242364e-15,1.0,0.25793221705565544,0.3551644655658175,0.45952198291307206,0.32589821685981174,0.07425514775712537,0.0697609789651578,0.15334389545574195,0.231384180050804,0.22375307765065983,0.21442490911141154,0.16390475488278528,0.15494906839396483,719.0,1237.331787109375,1250.0286865234375,184.42788696289062,539.5437622070312,1858.625732421875,classical
17,-311.58725865936145,148.71187172416688,-33.4660977262186,10.318861601510344,-12.851102996291539,1.2147990943289284,-12.89024007760126,0.7991968347619739,-9.718398931890759,2.035126042678277,-5.117127331853052,6.726268251870445,4.600520746396768,3.7768892240601355,1.2835265986013138,1.24279642739665,-0.09733732229984478,1.5012467854469225,0.38025248919102056,-3.007311439235798,1.7891299113189453e+35,0.080078125,0.08107885610015468,0.016881117460658113,0.0263671875,0.15478515625,1306.7515976192656,1358.547002173604,285.1406189479834,806.8345238117915,2448.681335227545,2336.3525390625,2416.89804324971,699.0610600287291,1291.9921875,4823.4375,117.45383522727273,0.5751804435483526,0.06799891737820313,0.09449691645671898,0.21882724730482264,0.2526215890973245,-3.0651716362230103e-15,1.0,0.2704012691026433,0.26757691002354445,0.2288674281075334,0.3042487861614265,0.40789105252486385,0.3077745811028254,0.15681574130940035,0.15495915280478761,0.22948137547559358,0.26628796114343345,0.21130024601760863,0.19464671870855194,807.0,1294.305908203125,1290.28076171875,171.65863037109375,684.6934814453125,1798.876953125,classical
18,-405.60740945117425,145.72434295915372,-0.8567996631932333,23.06198992717324,9.21399915656391,-2.639981921893067,-5.744576027636732,-2.0681836749227633,-0.6290877720882196,6.74562904768524,2.7836909266548133,2.44386542156454,5.086529613201247,2.3927320535256515,1.8645155120048207,2.4994349234573265,1.5272584513526666,-2.2648385135408584,-1.4360020528135942,2.624204118044193,5.697416068654394e+33,0.0615234375,0.0706663434116396,0.02871592101595412,0.0283203125,0.22021484375,1066.9861178920246,1157.9167442283674,433.23159208168994,503.612606759419,2547.6451271732444,1970.2880859375,2181.9230011057134,963.6757909902179,710.595703125,5221.8017578125,129.19921875,0.7107789023874934,0.06639024241835594,0.1271321683022376,0.2753281261246164,0.30864317469185215,-3.0539918334402546e-15,1.0,0.24848563573302318,0.19737751342480148,0.1280772646408531,0.13220919940348502,0.2039680196877742,0.252248913849558,0.2543572657218099,0.31788412691956375,0.3256820564692466,0.2869235696878889,0.30658677123724076,0.2720022446818232,849.0,1284.6693115234375,1282.09765625,191.28883361816406,673.7158203125,1877.92919921875,classical
19,-475.7864473362117,141.49750019997668,-8.478094749420816,34.00801046617947,0.5254309326619622,6.050454378440296,-0.008441124524126192,9.539245981037611,2.1636664382077493,7.102913138240207,-8.05845613543427,-0.11179650208219415,0.7685573936420141,3.8655192762156214,5.324627236118047,4.6714361248836775,6.85860943739324,5.388645696378685,1.0648661862993856,-6.487743415024938,3.2965794764315115e+34,0.0478515625,0.057628894165699926,0.032851951261198005,0.0029296875,0.17529296875,1035.9730713628778,1185.2101390744244,427.3494551584512,500.5696580087015,2912.5294260343653,2045.654296875,2290.7714277298433,907.6269758501942,592.1630859375,5404.833984375,123.046875,0.7157217587831629,0.07352599758640499,0.13405939868308167,0.2830991721272869,0.31264493231135315,-3.281906929719669e-15,1.0,0.3218078848412041,0.2545339873578605,0.27586420915519766,0.3183540275712325,0.24343906645020513,0.1554982758315257,0.21328597685660383,0.3317006124025909,0.3141570395981155,0.22212259752161995,0.193450053509788,0.17735059466282171,760.0,1321.420166015625,1310.5968017578125,225.13865661621094,588.3550415039062,1948.985107421875,classical
20,-300.88729777220294,161.13881957801416,-24.239800701627228,27.949199487907034,-2.839319868673093,2.36200098193566,-11.24193089419591,0.20784789022442177,-6.81255697447483,6.084776897325642,-8.130867859826186,-1.821876205033015,-4.113843091038321,-2.0505218465887887,-1.596206482966051,0.645488170440093,1.449948502701586,-0.22788165810260752,-1.295408920358626,-7.097514326014341,4.0262380663098214e+35,0.06640625,0.0697996725154679,0.022785273066284265,0.01416015625,0.1787109375,1165.13671161918,1218.0647279249795,325.83490097818174,601.1628642844352,2773.067368854954,2207.1533203125,2294.5767927059164,685.1775139580483,925.927734375,5469.43359375,143.5546875,0.5173709703807904,0.07283896123795829,0.08823115464898926,0.20221966653863752,0.2354786719191736,-3.607272110473444e-15,1.0,0.1828653515702176,0.1937372745774385,0.28309861714620127,0.26755435502940306,0.2177607909022041,0.22898340639221962,0.19921882808776364,0.24920717025007127,0.2764866676638757,0.30856581594714144,0.3192447338477211,0.23466599658590798,735.0,1247.673095703125,1245.4447021484375,171.5211944580078,690.2603149414062,1956.4989013671875,classical
21,-278.16620620331366,147.91155183986575,-31.566017320616385,20.365543051701657,-9.577174162374128,-6.237151553977152,-13.598540035101157,-0.6613919896315852,-7.264620824185365,1.0141227340213133,-11.751262072470329,-0.9713642861265623,-2.2172370552755183,-0.5783765602421759,1.8662412959581265,5.138471572959749,2.631866622296095,0.8178695586292196,-1.6497762916033742,-0.09922645750066347,8.609526120830895e+34,0.0751953125,0.07953924074342614,0.023595589448947137,0.0302734375,0.1689453125,1312.9497086174813,1371.0629154476965,328.88457729998214,690.7348653336085,2683.8564722715737,2444.0185546875,2569.5706183838456,730.4234464837475,1065.8935546875,5943.1640625,135.99917763157896,0.557449886761921,0.07257102087315305,0.09808489091836489,0.2222487166931688,0.25379809066216874,-3.843127892346711e-15,1.0,0.32560504993921685,0.29554062547941845,0.24383355177263438,0.18210167753684026,0.22029027606899235,0.3244350967580779,0.29008940066391903,0.1864129064862185,0.18117233397545926,0.23352616332523424,0.2758578841837448,0.25906748658519657,792.0,1204.5859375,1207.790771484375,210.9790496826172,525.969482421875,1916.6678466796875,classical
22,-278.79741133085344,160.0293284489905,-28.409235620413313,23.02935107330547,-2.700128431467077,3.002461483546942,-11.302441947780093,-0.5203945652834239,-11.356125085747623,3.1751225821035756,-5.0798500841131045,4.348131868755548,-4.080541644025814,-0.1574761992054703,-1.6724980082982086,1.63181969445871,1.0082412653236512,-0.7667425806279529,-3.8372258371927144,-3.5435167869306152,2.524136584744319e+33,0.068359375,0.06844094402552205,0.019855197938434394,0.015625,0.12451171875,1211.9177183338236,1211.1697476044014,237.57662722548807,585.9592067375555,2045.4205833731082,2174.853515625,2236.9217662412993,556.1289326384498,936.6943359375,5523.2666015625,107.666015625,0.6353687354036209,0.08196242644192761,0.1135340016039126,0.24960047640582506,0.28120477883181844,-3.0446629129912678e-15,1.0,0.2763586546027474,0.2270019241437417,0.22773148262528448,0.2457282804531112,0.33555227121276615,0.3598715767341169,0.30122883455658406,0.17041051802698023,0.14574684372736307,0.1967242273637389,0.23500253003315674,0.21105242946483938,653.0,1147.630615234375,1149.9771728515625,196.25970458984375,563.02392578125,1935.7333984375,classical
23,-406.8507253845239,163.10853451024494,-2.403824467776736,32.41764026248322,7.950085308627994,9.626942692237305,-5.451041135056022,9.500731696259432,-3.060440810326294,10.193543973211812,-10.352406052913086,-5.395328213068698,-8.04937864293005,-2.0793871134566424,0.3845946936404393,3.412265161850221,3.501278061988967,7.3817389933690505,6.434404117671437,0.18975558194585315,8.89364077811768e+31,0.0419921875,0.04421683161736272,0.018599309902586767,0.00439453125,0.109375,988.3138334822331,983.7246422989273,216.78529014295444,457.5232725573404,1679.269836983541,1873.388671875,1852.7297867423144,540.9216862530308,462.9638671875,3671.4111328125,117.45383522727273,0.7599823917273011,0.07943284613376705,0.1367768366160399,0.2964688996973286,0.3281420423407209,-3.39016388436346e-15,1.0,0.07731205505565476,0.08021253450602567,0.3694988204541899,0.47312739332299886,0.32167444721172483,0.11209224855390387,0.09776092055206362,0.15726146259873905,0.16658794658588005,0.23587960817618378,0.29163759222404084,0.16590727875498068,709.0,1383.444091796875,1389.6898193359375,143.23391723632812,880.4898681640625,1837.427734375,classical
24,-223.1387292770467,163.24725773515186,-34.40705922975436,24.167541212540094,-10.289611855438432,3.2232723105209806,-12.868554373371435,0.797753177824534,-14.268085707054125,1.6681268378016352,-10.141013739108047,0.23514064589324496,-4.547204110515851,0.1063338208387044,-2.8590658619307296,1.3580207116064535,-0.3282186344318949,-1.0605687255565521,-1.095886781628053,-8.050935786051474,4.7822456440281965e+32,0.06884765625,0.07162893343967518,0.01784513817724013,0.03515625,0.13720703125,1226.8669010577437,1253.1021072415497,240.7152580107592,774.7806383831097,2069.7463760852856,2260.986328125,2292.7448883410675,526.571712863111,1184.326171875,3768.310546875,151.99908088235293,0.48554202699825355,0.08747232369335872,0.0829006040364407,0.19069751310827485,0.22394514249623626,-3.809631147490164e-15,1.0,0.1923049190270732,0.2590955967148827,0.35050446493939436,0.28091580493248275,0.14773839326397403,0.13392301021316205,0.2108221148502858,0.2656634644467044,0.24144483566123695,0.2848477923422182,0.31411747126083095,0.22143411581332373,682.0,1228.3021240234375,1221.13623046875,163.23788452148438,582.230224609375,1668.1478271484375,classical
