,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,std_mfcc,zero_cros_mean,zero_cros_std,cent_mean,cent_std,tempo_static,tempo_mean,tempo_std,num_tempo_changes,rolloff_mean,rolloff_std,flux_mean,flux_std,energy
10,-3.899890712774098,1.8386497893098803,-0.29315747972820233,0.5473315100355697,-0.02761019862618606,0.2326955036091888,-0.029454263925453864,0.14919634930625253,-0.02057540644712352,0.20385824410433964,0.060346600558225355,0.22725386518967516,0.16390752215961454,0.16056116719248512,0.1339138332202357,0.18468786371009244,0.12331442628038171,0.11543171008133522,0.04936503663096695,0.0801746401128204,-6.043894583415455e-55,0.08621732707366589,0.029102150055736974,1497.3690865419837,285.9101412234169,103.359375,103.74670819018085,3.2323880245858083,4.0,2868.5790449173433,587.5977060945792,1228.2879638671875,201.02420043945312,733.0
11,-3.9383770273554224,1.980062346180227,0.0014883900073765872,0.37178483856444755,0.16635043341875397,0.0631263814986207,0.03779543712283457,0.034857318291876056,0.06122590508130455,0.1473179656056364,0.10171109650942538,0.09812391097072563,0.06876214109491673,0.08574913790823877,0.14705031723825468,0.11609023716800816,0.09645600163432137,0.09967312101221719,0.136861851031855,0.1238901970163825,3.2592724138350536e-64,0.06075721734822119,0.019877785226803172,950.2545384089235,283.4969967469718,151.99908088235293,142.77820340952354,9.07358923113162,4.0,1697.3842966031032,645.1287627940843,1232.7725830078125,209.79617309570312,733.0
12,-3.926483276121182,1.8171354863107418,-0.14135176410345648,0.4713068350361275,0.10401851523109225,0.11660707043576614,0.005086954779330909,0.061067910261974966,-0.007307981399439295,0.14699268131128046,0.04482175766345418,0.14206954959261758,0.15879817235064797,0.14306801209598105,0.17981198236155052,0.17714029444825846,0.15380195629821067,0.10574164008250032,0.12289471300713933,0.12477949035740374,7.649163352315258e-58,0.06596252960653519,0.02718732348535051,1180.3834446153685,351.6488413160225,123.046875,116.0397912806018,14.111688795819864,11.0,2154.494396661108,740.153610766148,1172.2755126953125,228.49391174316406,767.0
13,-3.8577395474699534,1.8901827023375197,-0.17686703830291378,0.5323204695539043,0.04638993929228892,0.17460785596804926,-0.02950926322966524,0.13412061468032288,0.02603013643676899,0.21650860474842668,0.04824203311877734,0.14820600712331036,0.06954014902997858,0.09992455146706605,0.09461028569027284,0.11771430950011391,0.11536390751786843,0.1266950317654125,0.1272458511214,0.09641339965105127,1.9527234542392164e-55,0.08087606643948182,0.03173984104227356,1387.961803226556,466.4421286477042,129.19921875,126.60124528712296,3.0387760172780234,2.0,2598.38147794011,869.4935926018827,1247.7337646484375,181.34007263183594,795.0
14,-3.825801319040652,2.0164530951729858,-0.3030509760441584,0.48239993169519757,0.04683789139077395,0.09153589816894322,-0.04792383867840122,0.07393950840744822,0.019148360277927278,0.1494938019716643,0.016683168961085616,0.11830184610436568,0.13019516860531272,0.17209500560597268,0.19915802202332347,0.18630907763752858,0.1189596196434361,0.0903353441193688,0.1484145792333851,0.11651581474449278,7.592131573735827e-57,0.06845076251933488,0.022364032329420296,1279.4349030215258,313.8430006846414,143.5546875,141.2046114811476,6.16466826079318,4.0,2388.986482199826,621.449917916457,1274.5338134765625,189.91220092773438,853.0
15,-4.132340661734587,1.353881010005561,-0.07953807106757052,0.38627995244160157,0.056111564236014766,0.13990659880352255,0.047505375330077905,0.21836761964406512,0.13532273611402487,0.24710134214112534,0.12852815075214138,0.173705318689149,0.16677079540815717,0.16880194943469853,0.18243075625633554,0.17267775089099274,0.18361739546573488,0.14910209612578937,0.13749531085115665,0.1642730102120092,-2.3088985080128345e-61,0.07571871374709976,0.025267684465738547,1371.28085849806,334.0027298935477,123.046875,121.89947438423013,5.148681167625554,5.0,2619.689856438515,783.1247916442928,1344.2138671875,191.4554901123047,975.0
16,-4.12623898302495,1.516906289438091,0.06952178875387394,0.401244413925918,0.10021458570780936,0.2068428293586982,0.07934915785133588,0.21806999662242324,0.09115273976341685,0.17251036646567094,0.03173160029508949,0.1253318162937152,0.10786502871697966,0.1322033695653188,0.14649158022390066,0.1626790113692597,0.15709879658579326,0.1369324818089332,0.1409278665887535,0.12916526368996917,-1.4883313573615402e-66,0.04765745843000773,0.020514094978479974,1054.5457141605525,296.59125600051607,99.38401442307692,104.69638660836456,11.128708147147389,5.0,1947.0645346940255,741.446318409779,1250.0286865234375,184.42788696289062,719.0
17,-3.6997203029251517,2.1466386020107597,-0.35045121469964136,0.29841877006898376,-0.07237393309525761,0.1697404330333837,-0.06783061519249663,0.14712553349348992,-0.027140694155948292,0.16656697341623297,0.02827821603512772,0.2041579359046721,0.1591619828355479,0.1740746755441061,0.13610417409989833,0.14025215341590372,0.11006891935116321,0.138039716625562,0.12122418189632675,0.07766449233733812,-1.8613557431312555e-55,0.08107885610015468,0.016881117460658113,1358.547002173604,285.1406189479834,117.45383522727273,123.15447034799345,15.51600568932787,5.0,2416.89804324971,699.0610600287291,1290.28076171875,171.65863037109375,807.0
18,-4.020525477477823,1.6630802784867522,0.07702497183550731,0.35173233999144954,0.1997483497645729,0.08035580022246419,0.04323160936361152,0.08394885614485796,0.09853941598803446,0.17818512088243776,0.13285738672254568,0.13262024865629188,0.1582288123477442,0.12994762756409067,0.1249339807441865,0.13167575884615088,0.12321247675174267,0.08521284734462879,0.09394349904275329,0.13204609677800025,-2.188023487255375e-59,0.0706663434116396,0.02871592101595412,1157.9167442283674,433.23159208168994,129.19921875,127.11346572066182,7.527144085854379,6.0,2181.9230011057134,963.6757909902179,1282.09765625,191.28883361816406,849.0
19,-4.127578973281891,1.427151418569196,0.024590567501730047,0.4348812762627318,0.11669095323910766,0.17424593807205277,0.11478338336597141,0.2065732417583979,0.13689536584435347,0.18658057370919223,0.0414905792378763,0.11715176942156948,0.12364326184531318,0.15466198814053778,0.16698380896583903,0.16096174962661652,0.18122340837414275,0.1675062742261305,0.1300434052891959,0.06152000983193621,-2.0445310361626326e-63,0.057628894165699926,0.032851951261198005,1185.2101390744244,427.3494551584512,123.046875,117.7113007865795,12.574946548126302,10.0,2290.7714277298433,907.6269758501942,1310.5968017578125,225.13865661621094,760.0
20,-3.7165801648567993,2.2391447726662013,-0.22910056096864195,0.49373639320550416,0.052046009889155094,0.15072221292265414,-0.05263806572151779,0.1227269399732003,0.0073249279362752025,0.19385655597797705,-0.011597155518436467,0.08549397606982499,0.04717902787453556,0.08579824615725112,0.0871570115135739,0.12056183712632988,0.12646568220534485,0.1033034585593831,0.0851255648190754,0.009273330169109402,2.384441175776408e-56,0.0697996725154679,0.022785273066284265,1218.0647279249795,325.83490097818174,143.5546875,141.11799174197094,3.5317124216067532,2.0,2294.5767927059164,685.1775139580483,1245.4447021484375,171.5211944580078,735.0
21,-3.5906342431721785,2.2911502626857234,-0.3716933078225747,0.45445323457614084,-0.047262864567972684,0.07397034097498292,-0.10947332960661234,0.14018326584426316,-0.006637062818740783,0.16445150549414414,-0.06555362267409126,0.11162661584329062,0.053245090202669404,0.10144971018610807,0.12656297435919794,0.199010528766327,0.15826170683225352,0.13858154845981566,0.08055015838615695,0.0977574880510972,2.2523835098224413e-53,0.07953924074342614,0.023595589448947137,1371.0629154476965,328.88457729998214,135.99917763157896,133.26146354866285,9.860687822373043,3.0,2569.5706183838456,730.4234464837475,1207.790771484375,210.9790496826172,792.0
22,-3.589253142264042,2.402475668897263,-0.357208143020856,0.4497114425644605,0.027799748857677248,0.15478689754653308,-0.08208271635782613,0.10482763706477856,-0.08214733931282112,0.1562370638433378,0.009788134656105296,0.170408535365509,0.0373665335184571,0.1033884589769719,0.0697948237073865,0.13209658086546017,0.11787802958538017,0.09221421244184323,0.03883456847429295,0.04308300459008941,4.9862880026714495e-56,0.06844094402552205,0.019855197938434394,1211.1697476044014,237.57662722548807,107.666015625,115.69226871004112,11.78387947224759,6.0,2236.9217662412993,556.1289326384498,1149.9771728515625,196.25970458984375,653.0
23,-4.017428969524084,1.7728941287782516,0.05246266778685589,0.4338999429301312,0.1695746491810317,0.19071822531807253,0.03376356579536876,0.1949443495517264,0.06278572282439586,0.20271196460955762,-0.017779934762954513,0.03521679722580789,0.010555463646341835,0.07530472069244182,0.09868612439206408,0.13361564709357504,0.13539509528664695,0.17535668933576887,0.16034584741370697,0.09697730242529372,-4.419886166224135e-64,0.04421683161736272,0.018599309902586767,983.7246422989273,216.78529014295444,117.45383522727273,120.049328103827,7.754178251376108,9.0,1852.7297867423144,540.9216862530308,1389.6898193359375,143.23391723632812,709.0
24,-3.4067043813022773,2.705909545035106,-0.4599544850564671,0.49583813515512865,-0.07831803629525594,0.16373398690111857,-0.11586016072640958,0.1261047427755365,-0.13658984533247445,0.13612377705463874,-0.07039636754996528,0.11136794234975404,0.024935336452254295,0.10617921470416797,0.0520813832380814,0.1248276629985892,0.09090912840388768,0.08396156747854536,0.08054929388167391,-0.03469844016563244,-2.487161367175049e-56,0.07162893343967518,0.01784513817724013,1253.1021072415497,240.7152580107592,151.99908088235293,151.20231677357717,2.468472507930587,2.0,2292.7448883410675,526.571712863111,1221.13623046875,163.23788452148438,682.0
25,-3.3465051809601376,2.7925261341936887,-0.5011277252525574,0.47083869222074803,-0.05433892821383246,0.14432180595765026,-0.11859782595157292,0.10597306544670919,-0.1593002207468726,0.0958933431707039,-0.06566045013707322,0.1267527212270336,0.014509028718190152,0.09345428574234071,0.06072768277131131,0.11606767987028312,0.08775728071879381,0.07173940593467805,0.07718535865765254,-0.012216153367736625,1.967796605590044e-58,0.0682921560808198,0.019619772210427548,1184.1325500713592,232.85179290299052,129.19921875,130.58235037092442,2.7371856110422383,2.0,2139.2479562427493,449.8225509470774,1197.5135498046875,157.6095733642578,712.0
26,-3.759718527052936,2.058545742248633,-0.3119882823648088,0.31730035005632096,0.036866429557134664,0.10227183750591204,0.0047219671663092325,0.08246478790038174,0.012833735243920457,0.16791208118621542,0.051943559629483715,0.13024791129550253,0.13987555625572745,0.15268369650118713,0.11454366547012283,0.10661848410431428,0.12430059760014175,0.13726634147588948,0.1621432586757035,0.16916680754484476,2.2052225366277037e-54,0.08173216357308585,0.020765302103217333,1278.5133569479142,259.45566925938965,151.99908088235293,129.13619356966288,21.240050004079013,12.0,2233.1580354553366,578.6293967684917,1252.67138671875,210.8424835205078,867.0
27,-3.861436201617684,2.114488330238228,0.02776884385130612,0.4101260206752393,0.042406531715792534,0.16632856039641142,-0.01670718157716352,0.11097317497312251,-0.027506125087191687,0.14912979774922777,-0.014094364400023684,0.0979751460874399,0.054117674798602015,0.10289290345845684,0.11266724530043963,0.10617691243008376,0.12375407323341339,0.11161154489459066,0.11716383065842326,0.07216328222128558,-9.500048319576691e-63,0.053432620963843776,0.01669272701160627,901.6906629096737,165.7479486631838,129.19921875,128.28969809660134,7.891796210762319,5.0,1456.3389895410382,358.8393618057038,1123.2982177734375,246.9010772705078,730.0
28,-3.474648900974392,2.5736269460170664,-0.4145943226745042,0.46378418329333243,-0.014963774429978285,0.13563652012997815,-0.0848547973800922,0.05901881542684214,-0.09027758504579197,0.12743822928994247,-0.039537420293352527,0.09888927174269176,0.05631488012796232,0.057359457765575175,0.06340257372324566,0.1197418511382308,0.07509570451796047,0.06866873569386472,0.13607072213454435,0.08382890979687432,2.4577857025277775e-54,0.08109509437838361,0.026367740467711148,1314.2821253878917,377.57710112619884,151.99908088235293,150.28836837570333,14.782570084611358,5.0,2398.554019087152,762.4488661721467,1244.597900390625,178.2461700439453,707.0
29,-3.698861694882949,2.0465418342364843,-0.35757413033796304,0.5172721858360771,-0.022562246720571433,0.17489475501416785,-0.06947189289554782,0.19162943796183995,-0.041195639239389556,0.19418457011445434,0.005964740178113177,0.17761648417868842,0.1206317099974292,0.14321571314079853,0.07816769098101559,0.12214191344021126,0.08527392456034447,0.09278030772447315,0.12109800621573437,0.1182523304965891,1.9921896418957845e-53,0.09219376873066512,0.0337758022762036,1559.019163275498,428.4741839698405,135.99917763157896,136.64195109292956,2.1079192365403663,2.0,2922.728472574681,813.4960336615105,1291.6322021484375,169.7580108642578,679.0
30,-3.826481341557984,2.099373635175678,-0.2655060510328027,0.48253111252111225,0.029011241987922175,0.04410432897471896,-0.045918685355358986,0.12708722688327517,0.05787783772769163,0.18075916852647347,0.02205634121466763,0.07554234470389112,0.09288297600210099,0.11115848781439513,0.10218893901944898,0.10081747493949124,0.12859510982562283,0.1936579292112809,0.17610599895316922,0.11415592446520563,-1.7427589541599306e-59,0.06370465366395979,0.029301198132225124,1243.3447339713264,359.4708753772614,117.45383522727273,118.51718201945441,3.957485586670001,5.0,2352.273453360644,699.2339064595252,1276.1114501953125,219.8764190673828,718.0
31,-3.875786214740594,2.0399466437248432,0.151825937376599,0.35151799450025417,0.1626382148049908,0.13291648500673475,0.03846977908059057,0.10964939473430216,0.1101423741499348,0.1240806741290853,0.044249820039481004,0.03877386389082093,0.04089619201203748,0.008818412987523479,0.052032769359768194,0.09260935526978924,0.09078626102949706,0.09475720417477868,0.11085051638355282,0.08082432208601016,-8.332763849968648e-59,0.03944315545243619,0.016750009858553346,822.2358298355421,260.81744304963746,112.34714673913044,119.77244627534705,15.845990411571261,4.0,1433.5151265226218,622.0974616399648,1203.9637451171875,231.95848083496094,845.0
32,-4.080438179770491,1.6790259988959666,0.24903276956982187,0.39740307041800044,0.12993568695693583,0.20236174811488433,0.09847005134389879,0.15020903215751344,0.12025963771193786,0.13291499300663626,0.07200500372996663,0.0841067940700967,0.07782562198454639,0.05622358838032524,0.08021243006517056,0.06561009348898972,0.08319989247959785,0.12497607310544571,0.13870598215253094,0.13795971213822564,2.6497378801843954e-71,0.036572756549690645,0.007911979043048047,792.8812344356368,122.59315966008431,123.046875,123.60335791413708,4.968692120348015,4.0,1207.4997620903423,320.2578554303095,1307.3170166015625,170.91009521484375,860.0
33,-4.105457982907892,1.4465551360708082,0.10129869087204019,0.35107674712305303,0.22059100454120376,0.13005347080630747,0.10480315100247234,0.12312279890816408,0.1436457926548961,0.15251360894074925,0.059961523979156287,0.11266536855627848,0.1363491124329999,0.09539353507394865,0.11590345453132243,0.13635716385369986,0.1447675010930773,0.1548981912124489,0.18841667955638225,0.18708505169888373,-8.656792558790378e-62,0.054395966260634185,0.026054410132698203,1128.2526115022185,353.27152431853585,123.046875,126.70583480059412,9.09065187592198,6.0,2165.71897431482,796.8582624726591,1161.936279296875,221.49339294433594,873.0
34,-3.8166663009866784,1.9759892545656015,-0.2841032477556022,0.5864523938234576,0.10716166163028036,0.2097492750557642,0.036242211385634306,0.1730304493023747,0.02185744549215012,0.11867448443676712,-0.047991271345643814,0.023836853678052976,-0.005346507155126859,0.06438009209687577,0.1257557335007108,0.14704802798352715,0.1572279992947914,0.17952793137747441,0.16329908887688,0.06387442474270873,-1.4226955056816537e-53,0.07354051865815932,0.03843022023735653,1369.4900886512196,416.8471289108455,123.046875,123.441391275976,4.008760990446639,5.0,2655.0622643561487,738.7502637459676,1186.4788818359375,235.5326690673828,783.0
35,-3.7599874884103857,2.1823671181595397,-0.10835446098667727,0.48421616823663394,0.18395880105040577,0.1427402965851248,-0.0033802730037904064,0.091664051207105,0.06625176967772557,0.09382289782258733,-0.03309138612317213,0.06888233085277905,0.0614317075237639,0.022656560900879606,0.039470814172233075,0.09216445750134734,0.0962550892460239,0.09851004847773545,0.11459049005225387,0.0658310070578874,-3.4377356456607835e-56,0.06112352269431554,0.04508962479220333,1016.1838686474185,514.2016193365924,151.99908088235293,137.30482371817897,21.57751491766021,5.0,1823.8689661579176,967.9927594514096,1222.7313232421875,232.06744384765625,752.0
36,-4.098792536891436,1.500546647323488,0.11066888987412954,0.4153992976467669,0.1094024786268526,0.21126889576193997,0.07172735021570675,0.09263896867444885,0.09086024478306276,0.1422078677836485,0.0902224279428735,0.1149643091142056,0.07409400188619843,0.0615266178795893,0.11134969911464469,0.16810621317631091,0.24915667215177253,0.23245553678834502,0.13528439060938646,0.11691202753806547,2.654532359260607e-61,0.059409440255220415,0.034017317311110615,1282.2856388021632,549.6898870533344,123.046875,121.83250234538994,5.834390309000935,5.0,2441.945172020012,1242.972224408483,1279.760498046875,237.38778686523438,839.0
37,-3.7396104919696156,2.02577532943871,-0.5105207106993943,0.540347632082758,0.051116468529741645,0.10367348648857964,-0.0914871582370904,0.09992618359441802,0.06998362841593134,0.20766723181635569,-0.005896634923738794,0.045173146649731884,0.06970115575328417,0.08295876005879249,0.1679063747189983,0.2597254602640108,0.24775469811804834,0.20160936734816717,0.12980852473790636,0.04438754781440529,3.190743111636481e-52,0.09391540385730858,0.0416913552291741,1533.6682304048502,433.1464875120795,151.99908088235293,130.23837318191656,21.536304003632036,9.0,2837.603207475348,741.6823096831434,1236.210205078125,219.16563415527344,744.0
38,-3.6374245656383897,2.283871201190839,-0.4227194029631777,0.5422228859511884,0.08268039339378958,0.13703106510021176,-0.06460295790711162,0.0711831750441278,0.001425430156359834,0.11243475364156248,-0.033126581672002116,0.08987949283234668,0.1115215866333957,0.11944630878990822,0.09300439418496186,0.11923577356951438,0.10991639315054663,0.09475395708042056,0.09817310317030943,0.09109359429119898,1.9798777491658964e-54,0.07583880147911833,0.02740412627872636,1279.2759794519595,303.53752934040455,112.34714673913044,125.19412238500739,14.069977266070355,7.0,2376.9875086100637,595.2505811660818,1287.3131103515625,191.09864807128906,803.0
39,-4.100001992827511,1.4385633977679528,-0.06392309715130627,0.27818096590431257,0.12286120165407236,0.2030969686876776,0.07655489158652558,0.14850301536940844,0.13038029805147375,0.26764715113764936,0.12326499528943397,0.13074651884934857,0.181451263247086,0.15232768160568158,0.09707308598863724,0.17977499022752,0.17521898317623466,0.17705016232454052,0.1417423239992523,0.1394871951120105,3.646510943350062e-56,0.10895658110982212,0.04867025753900056,1633.7200727741783,419.6050263048182,129.19921875,127.38660055853147,6.873012612755239,5.0,3161.7170506453017,937.8835183223262,1262.25927734375,203.38304138183594,932.0
40,-3.9758640539092323,1.6913098869903298,-0.2594853283634312,0.37823282030886857,-0.002967044579168325,0.12984024468190872,-0.0034158849924994495,0.15612794839947877,0.07840933296264793,0.1581189793194417,0.024075606481272577,0.05817409475053071,0.04294350064628823,0.07571952929158,0.1409155537459418,0.19531426070370686,0.24816857064232908,0.2844447658935091,0.3061625695767768,0.27377464744972024,1.2167633365444884e-56,0.07262022368039443,0.02468872338409646,1396.5924291389088,295.16411534560416,117.45383522727273,122.83780172168169,9.325180335596377,7.0,2652.4143298651393,695.7310175785408,1318.5545654296875,190.5595245361328,734.0
41,-4.020693683286772,1.6165801950536511,-0.2508970616413034,0.37978939466331396,0.16153360636589753,0.08448102749253697,-0.00804086936519946,0.08583079043364686,0.07512637472571441,0.1379654554324653,0.049200086010394134,0.11149563569412793,0.17994484399305663,0.15763930859531394,0.15942997814211676,0.18756798092735252,0.19527955953168422,0.21418471771014944,0.22617535926123156,0.2574073002606215,-3.985734403625837e-58,0.07881720381380511,0.0338743182056408,1329.438385155236,331.41961630540084,123.046875,124.70480588604411,6.601601361327605,6.0,2462.312617821926,605.5259349049117,1304.8291015625,177.4385986328125,894.0
42,-2.8301097223993508,3.2147593440287743,-0.8457968499800094,0.16199510852088525,-0.0679551481679966,0.062317770357917114,-0.11740724137543555,-0.028729524452665623,-0.05273089058194872,0.13097360864615293,-0.006252723001970674,0.01726339980369656,-0.0045534711410692786,0.07736816530644082,0.04780321250761622,0.07818057495535237,-0.02021760875317136,0.08782336762345921,0.025996985881515906,0.06927164222180707,9.974820166018331e-53,0.09386497754204894,0.0167178318330432,1326.2034398354226,189.15709231701592,99.38401442307692,126.85706443443262,34.97048679709889,7.0,2171.388118638905,411.57234552539376,1294.5479736328125,146.2781219482422,669.0
43,-3.49844387670937,2.584989613048585,0.22475967453472315,0.09763744503934113,0.11382358492113022,0.09679264230812777,-0.058788525698885624,-0.0011625374051306638,-0.09321355907401484,-0.051581619472177855,-0.057400534720237324,0.017717813096863433,0.009236713095345888,0.09629634466239217,0.08314411420981443,0.11531622891037617,0.06913373899185472,0.11723722040602155,0.06836860121509118,0.06613691864014982,-2.571669536852731e-54,0.05100896352958237,0.015060946101964552,1063.0746815809432,345.98819267500215,123.046875,125.13339730520966,8.885777009401261,6.0,1610.7352201457365,1051.5952660415253,1101.718017578125,286.2020568847656,637.0
44,-4.00326136061696,1.7712646318613283,-0.011808835040008936,0.3259884046701653,0.12489393256031808,0.12736371377658245,0.05554401886545065,-0.02175056878823589,0.032706476396528135,0.08052965738548218,0.08627482159904198,0.15610594082558135,0.17364621926431933,0.14168069462158644,0.13719764170250714,0.1769104229845763,0.21042876712143493,0.14964852280008903,0.1559121517401883,0.13072474627002464,3.520792949796993e-58,0.0717101248308198,0.023308171189069072,1181.3400969829443,338.3933652062499,129.19921875,116.41613037540648,17.32174656594952,10.0,2032.7227174267691,753.7785404151002,1264.843994140625,185.67523193359375,682.0
